bestobjid,mjd,z,oiii_4959_flux,oiii_5007_flux,h_beta_flux,nii_6548_flux,nii_6584_flux,h_alpha_flux
1.23766E+18,52233,0.1148303,-1.087431,20.90909,3.791877,2.605989,7.860265,53.35229
1.23766E+18,52233,0.1141578,2.642094,13.90532,8.26221,4.732332,14.27381,14.34352
1.23766E+18,52226,0.07307211,13.5965,42.05188,34.81893,7.579068,22.86022,126.2866
1.23765E+18,52226,0.1068645,2.571718,15.44041,24.06952,9.085819,27.40493,87.15368
1.23765E+18,52226,0.07999266,-4.841628,7.962811,17.44114,5.183632,15.63503,24.57575
1.23765E+18,52226,0.06616148,6.085498,17.42977,99.44027,94.26833,284.3351,519.8167
1.23766E+18,52226,0.1043562,7.112847,15.768,56.19498,34.03424,102.6551,268.6983
1.23766E+18,52226,0.1072441,6.70029,17.08801,32.28955,11.28546,34.03956,127.8954
1.23766E+18,52226,0.1038401,-0.4288068,6.984034,-2.205742,4.957372,14.95258,66.34763
1.23766E+18,52235,0.1395052,6.272004,26.718,41.69953,22.00058,66.35883,211.3662
1.23766E+18,52235,0.2027701,-3.602042,15.52319,3.867165,5.456631,16.45846,15.23299
1.23765E+18,52235,0.03995848,2.256303,2.821149,11.63966,20.85489,62.90315,97.64574
1.23766E+18,52235,0.05395821,8.84872,43.63961,6.74896,7.864957,23.72253,22.87003
1.23766E+18,52235,0.1965636,-0.5327346,8.621974,8.92471,3.895307,11.74915,20.7532
1.23766E+18,52235,0.1564772,-0.2367782,17.43356,8.534811,9.747244,29.39994,18.45135
1.23766E+18,52235,0.1662002,2.909502,9.268387,24.49375,15.32095,46.21153,121.9137
1.23766E+18,52235,0.1711898,3.596328,9.218694,6.745173,6.907365,20.83421,22.00714
1.23766E+18,52235,0.02633034,14.72405,38.89948,26.40345,4.235533,12.77534,86.15281
1.23766E+18,52235,0.1138436,14.02462,34.2849,85.80185,72.18655,217.7313,441.8114
1.23766E+18,52235,0.1280357,2.835751,16.02537,16.64248,16.54831,49.91352,56.86398
1.23766E+18,52235,0.09105727,3.077708,14.0376,21.37864,5.301392,15.99022,71.15266
1.23765E+18,52251,0.1231228,-2.090694,8.420631,8.189667,2.75879,8.321146,9.075336
1.23765E+18,52251,0.142288,20.44225,64.56477,32.06846,38.19159,115.1946,152.6468
1.23766E+18,52251,0.1030829,0.3169386,5.449419,10.18863,5.223479,15.75522,49.96306
1.23766E+18,52251,0.1430555,1.007605,10.41138,23.34966,13.19904,39.81136,72.57631
1.23766E+18,52251,0.118259,-10.55273,5.765696,7.311501,117576.7,354638.5,0
1.23765E+18,52251,0.03629684,68.55187,178.6612,457.9661,196.2671,591.9868,1759.125
1.23766E+18,52251,0.09813292,0.8864941,5.840959,13.33897,10.02817,30.24727,66.38398
1.23768E+18,52251,0.1163269,0.6681307,6.063698,6.860103,8.33642,25.14457,27.06772
1.23766E+18,52251,0.1165958,1.499531,3.914987,4.636721,7.015441,21.16019,14.41016
1.23765E+18,52251,0.1133807,-0.8582987,114.1216,4.008351,-0.5367385,-1.618927,8.445708
1.23766E+18,52251,0.1166672,27.49492,86.77197,102.7984,35.63494,107.4832,412.4185
1.23765E+18,52251,0.1251098,-0.4234872,7.360845,1.007323,1.814476,5.472878,20.72327
1.23766E+18,52251,0.0371906,16.28766,47.63153,89.11161,31.63557,95.42019,315.303
1.23765E+18,52251,0.07963198,2.581429,4.577927,30.53671,14.63555,44.14419,142.081
1.23766E+18,52251,0.2570429,5.176802,3.473599,3.487029,3.064537,9.243353,-1.65933
1.23765E+18,52251,0.08454782,14.18893,26.88314,91.71269,62.59375,188.7972,418.206
1.23765E+18,52251,0.08583818,-1.66965,1.854653,3.944639,0.5107319,1.540485,5.193987
1.23765E+18,52251,0.08210228,7.887594,2.327335,3.936226,0.9711778,2.929296,2.049585
1.23766E+18,52251,0.1335392,2.332408,8.68446,4.799773,8.358521,25.21123,16.3478
1.23765E+18,52251,0.1259833,-1.857675,-0.8818711,4.760424,0.3751112,1.131422,3.210526
1.23765E+18,52251,0.06844203,3.539769,5.857649,1.363181,2.646474,7.982376,10.47606
1.23766E+18,52251,0.1147583,4.083582,9.337932,30.43118,23.56458,71.07621,155.5498
1.23766E+18,52251,0.02788799,5.669685,16.59735,33.1536,14.0067,42.24745,145.0337
1.23766E+18,52251,0.1151863,5.928693,25.34098,44.06869,34.10119,102.8571,208.2675
1.23765E+18,52233,0.1503714,-1.633361,5.512956,31.26383,17.70753,53.41,125.3854
1.23765E+18,52233,0.141675,5.205659,14.77282,10.94802,8.236686,24.84375,25.27043
1.23766E+18,52233,0.3388939,3.915298,3.383099,6.943526,0.7648705,2.307026,-0.7197939
1.23765E+18,52233,0.06388449,8.927911,28.54693,63.10587,22.88707,69.03268,224.0617
1.23766E+18,52233,0.1155988,-1.143165,10.09287,13.91566,9.731663,29.35294,81.05631
1.23765E+18,52233,0.07835995,-0.5000433,12.39471,26.66432,16.55692,49.9395,128.1412
1.23766E+18,52232,0.07741693,61.61467,172.8419,189.929,51.75711,156.1114,704.5129
1.23766E+18,52232,0.2722526,3.465268,5.393396,24.34073,3.706564,11.17985,26.61026
1.23765E+18,52232,0.1603489,9.379225,5.031033,29.82007,17.21612,51.9278,178.4578
1.23765E+18,52232,0.06147791,4.361165,6.498172,18.85983,10.44576,31.50683,89.55824
1.23765E+18,52232,0.1989083,-3.207193,12.42829,-2.860646,3.070032,9.259926,1.175511
1.23765E+18,52232,0.111639,5.662585,9.640409,4.802806,9.34374,28.18287,22.5437
1.23765E+18,52232,0.2277266,-0.7710524,6.065688,-2.680782,2.320693,6.999747,14.20143
1.23765E+18,52232,0.3360467,-0.7269667,4.934757,1.227923,4.57028,13.78502,0
1.23765E+18,52232,0.08013279,131.546,377.5399,67.08657,69.05202,208.2768,294.7937
1.23766E+18,52235,0.05597403,18.83042,57.90903,67.63694,17.60908,53.11304,236.6579
1.23766E+18,52235,0.0560924,8.592534,21.43884,47.38939,22.6097,68.19608,219.9427
1.23766E+18,52235,0.3160541,2.448162,1.953644,5.241988,-97.13093,-292.9693,-50.44832
1.23765E+18,52235,0.1633433,2.853334,9.46021,6.600925,8.825154,26.6187,13.24308
1.23765E+18,52235,0.3359741,0.007761448,-0.4118648,-0.08181132,2.091602,6.308756,138814.3
1.23767E+18,52235,0.1698684,0.8687286,4.099232,2.274293,3.395114,10.24045,16.62109
1.23765E+18,52235,0.08768634,4.698581,33.42101,95.36792,53.42513,161.1425,381.3
1.23767E+18,52235,0.1252626,82.78678,2.850165,7.210275,1.162052,3.505016,13.42289
1.23767E+18,52235,0.1926723,0.8579696,4.649627,4.962958,4.620182,13.93553,11.20987
1.23767E+18,52235,0.06151802,14.4776,39.30939,9.236158,18.17953,54.83364,51.46927
1.23767E+18,52235,0.05907651,2.304182,4.889655,8.333591,4.925418,14.8562,23.80225
1.23767E+18,52235,0.05888536,-9.143625,20.63364,7.74509,22.70174,68.4737,56.49421
1.23766E+18,52235,0.1560052,3.664674,10.97294,30.81143,15.50659,46.77145,133.9754
1.23767E+18,52577,0.07229953,-0.6003283,17.72413,6.333069,7.71833,23.28027,20.56242
1.23767E+18,52577,0.01570468,8.196679,28.91727,18.81526,1.551037,4.678287,60.15221
1.23767E+18,52577,0.1339519,4.497521,7.043203,21.27798,12.66001,38.18552,94.7542
1.23767E+18,52577,0.1087348,-1.407778,1.257257,-0.7908794,0.2831601,0.8540761,-0.901871
1.23767E+18,52577,0.0600356,5.194719,10.96924,63.06368,23.06018,69.55483,254.7886
1.23767E+18,52577,0.1387409,-3.260732,0.7904972,10.61168,1.274897,3.845383,18.42377
1.23767E+18,52238,0.1317923,25.53341,73.97667,22.70432,27.81099,83.88437,116.5248
1.23767E+18,52238,0.0826891,2.826388,16.53405,24.25236,27.66468,83.44307,146.4149
1.23765E+18,52238,0.01746773,36.14991,76.21757,581.3502,750.6854,2264.24,3564.034
1.23765E+18,52238,0.08493461,6.363808,32.69807,52.11443,18.77681,56.63519,190.0923
1.23765E+18,52238,0.111644,4.579031,25.32224,59.4597,48.1159,145.1287,311.2206
1.23765E+18,52238,0.1120578,2.176694,12.50813,17.11089,15.06752,45.44711,62.39302
1.23765E+18,52238,0.18443,53.90807,155.328,129.901,35.53291,107.1755,479.2699
1.23765E+18,52238,0.04647362,8.117655,24.39326,32.20004,9.468421,28.55894,116.5117
1.23765E+18,52238,0.07853483,6.456719,14.24417,31.92626,22.51437,67.90853,145.78
1.23765E+18,52238,0.019982,26.92797,86.07309,57.30921,10.12408,30.53656,210.3086
1.23765E+18,52238,0.1928981,3.299221,5.174214,22.13409,16.01675,48.31021,109.7937
1.23765E+18,52238,0.15608,-0.3553439,5.445554,5.595809,3.337766,10.06747,20.71347
1.23765E+18,52238,0.0721555,17.90343,49.06744,115.8847,42.33797,127.7011,419.118
1.23765E+18,52238,0.08376805,4.86379,5.724894,56.79552,31.35023,94.55955,269.6111
1.23765E+18,52253,0.05275541,26.60123,89.7618,86.53126,24.01931,72.44779,300.8446
1.23765E+18,52253,0.0344521,7.083845,15.95294,31.51088,9.502025,28.6603,95.38634
1.23765E+18,52253,0.1269291,0.07420376,8.719877,15.23698,9.900934,29.8635,50.0034
1.23765E+18,52253,0.1558945,7.663566,24.31121,25.73443,22.44201,67.69028,112.0237
1.23765E+18,52253,0.1853371,2.914207,7.832588,20.12627,11.19083,33.75412,83.64493
1.23765E+18,52253,0.041528,3.108349,24.67248,66.98314,40.07361,120.8713,297.2755
1.23765E+18,52253,0.1013353,0.4273397,5.237166,5.825245,5.32648,16.0659,23.55706
1.23765E+18,52253,0.1826769,1.920369,10.51746,43.81244,35.01882,105.6248,227.4348
0,52253,0.3786989,0.8179344,0.530564,-0.3853444,-0.440014,-1.327184,-1.750828
1.23765E+18,52253,0.04031375,7.676373,19.56135,8.826369,5.021265,15.1453,30.15137
1.23766E+18,52254,0.04043624,2.531142,10.87503,7.746825,2.141838,6.460277,28.47819
1.23765E+18,52254,0.042347,4.380647,9.178074,40.05344,17.03153,51.37102,168.7752
1.23765E+18,52254,0.1023295,-0.463276,5.262516,1.401578,0.2182945,0.6584265,3.9174
1.23765E+18,52254,0.07639223,-2.455759,4.569238,19.07669,6.901706,20.81714,49.41811
1.23765E+18,52254,0.07443808,23.50517,82.26791,125.0089,81.68125,246.3695,594.1476
1.23765E+18,52254,0.1253401,1.303299,8.03215,14.59359,12.12011,36.55705,56.84452
1.23766E+18,52254,0.1984064,7.670002,5.001987,1.399819,4.368029,13.17498,5.265479
1.23766E+18,52254,0.08847449,16.20056,44.37771,62.8964,16.15748,48.73469,187.7999
1.23766E+18,52264,0.1580937,4.908127,17.73944,17.09918,14.11523,42.57479,43.61517
1.23766E+18,52264,0.3481518,4.456408,1.583096,1.681065,0.1915929,0.5778885,-0.9255158
1.23766E+18,52264,0.4966189,-0.5348414,4.361696,-1.403709,0,0,0
1.23766E+18,52264,0.06088722,10.8338,33.20798,101.4831,52.08919,157.113,455.2249
1.23766E+18,52264,0.07568898,1.833798,1.596517,0.9102556,0.4228339,1.275365,0.7167862
1.23765E+18,52264,0.03932451,31.14571,92.23708,91.12346,20.75181,62.59225,326.9093
1.23766E+18,52264,0.1295535,3.582731,2.767301,15.27751,8.824678,26.61727,77.17413
1.23765E+18,52264,0.3013738,-2.492216,0.5777979,1.968485,-0.8599882,-2.593923,1.267544
1.23765E+18,52264,0.4101528,3.390551,0.2514593,-2.051915,0,0,0
0,52264,0.1871829,-1.26587,5.008019,12.26781,5.653172,17.05127,34.98728
1.23765E+18,52264,0.1297206,1.528926,5.525299,6.281004,2.232675,6.734263,14.62635
1.23765E+18,52264,0.1241008,0.4636402,0.7061133,10.2158,0.06172797,0.1861858,5.634224
1.23767E+18,52264,0.3400944,4.026976,5.66216,5.177568,-0.7519209,-2.267967,0.7012073
1.23765E+18,54524,0.05798609,-12.55433,38.76476,33.03188,15.41509,46.49548,37.52407
1.23765E+18,54524,0.1528907,2.089136,2.901074,10.27508,0,0,0
1.23765E+18,54524,0.03853417,0.1244816,9.199055,23.26648,13.49054,40.69059,93.30605
1.23766E+18,54524,0.1317255,0.2762838,7.440425,1.436309,0.2938524,0.8863267,3.068995
1.23766E+18,54524,0.09466755,8.638599,39.39202,25.165,30.33581,91.49982,92.635
1.23766E+18,54524,0.1146796,-0.7262912,10.90217,25.04742,17.22314,51.94897,93.18124
1.23767E+18,54524,0.1571449,1.57329,10.86109,2.090904,7.949439,23.97734,28.67085
1.23767E+18,54524,0.1339982,6.980308,4.151295,25.46343,9.975594,30.08869,83.54278
1.23766E+18,52232,0.1223615,2.996702,14.34876,26.35669,13.55344,40.88031,98.98323
1.23766E+18,52232,0.05514203,1.051135,27.11748,13.81992,5.04082,15.20428,17.82195
1.23767E+18,52232,0.1215189,1.65658,8.441757,0.7970548,0.7963701,2.402036,10.08178
1.23765E+18,52232,0.06656579,20.49081,63.05665,52.62357,20.31492,61.27449,179.7273
1.23767E+18,52232,0.4516124,-8.169517,6.620605,0.6477172,0,0,0
1.23765E+18,52232,0.1350847,3.804819,21.16047,4.628941,3.566469,10.7573,6.504272
1.23765E+18,52232,0.1166055,0.1913277,5.695177,26.83768,16.66514,50.26591,98.75211
1.23766E+18,52232,0.4137305,1.33008,1.091109,-0.009006354,0,0,0
1.23767E+18,52232,0.1956686,2.342499,9.072001,-0.9623162,5.229348,15.77292,11.72663
1.23766E+18,52232,0.04484166,6.695394,10.57674,40.60554,17.30568,52.19792,151.0058
1.23765E+18,52232,0.1416064,2.539288,11.49339,7.404731,9.159145,27.6261,41.91393
1.23765E+18,52232,0.1342701,0.3462031,15.37581,5.794848,4.059071,12.2431,17.90566
1.23765E+18,52232,0.1801724,1.902376,6.654894,7.083407,4.050841,12.21827,31.91603
1.23765E+18,52232,0.05465019,6.659119,17.83644,56.20345,47.11824,142.1195,278.8576
1.23766E+18,52235,0.1135286,7.896711,15.50847,14.60972,11.68511,35.24498,28.07399
1.23766E+18,52235,0.149859,10.48192,37.46683,18.93382,48.67863,146.826,121.5765
1.23766E+18,52235,0.1229768,8.419582,18.71306,68.35295,44.12551,133.0927,338.9391
1.23765E+18,52235,0.0285726,15.50442,64.31664,37.40401,38.18826,115.1846,117.9692
1.23766E+18,52235,0.1475088,0.4935383,6.184655,3.203834,9.273842,27.97205,64.78459
1.23765E+18,52235,0.04737552,2.641358,7.566072,25.78782,14.1387,42.64559,101.5493
1.23766E+18,52235,0.1524463,1.18897,8.644805,2.467733,6.498267,19.60028,19.69687
1.23766E+18,52235,0.1859531,11.39808,14.66083,6.344895,17.33316,52.28082,-0.5626565
1.23766E+18,52238,0.0732787,2.93392,12.77917,3.289652,3.386626,10.21485,20.03353
0,52238,0.1836749,2.619472,6.854898,32.96413,23.04977,69.52345,141.3979
1.23766E+18,52238,0.1492487,2.919749,10.87411,4.443168,8.497282,25.62976,16.61043
1.23765E+18,52238,0.1187868,-0.5826918,0.1074321,-1.44544,1.579677,4.764669,12.14406
1.23766E+18,52238,0.172794,13.86812,41.0242,66.71225,42.413,127.9274,269.6629
1.23766E+18,52254,0.100414,2.614017,2.859852,3.296461,1.906414,5.750184,24.80332
1.23765E+18,52254,0.4082577,-2.027927,0.5666769,0.2707715,0,0,0
1.23765E+18,52254,0.0393281,48.72491,168.3497,269.5003,162.4685,490.0424,1155.945
1.23765E+18,52254,0.07259297,8.075212,14.97826,-0.9288754,2.116713,6.384494,8.632426
1.23765E+18,52254,0.02698931,24.6092,74.87503,43.90162,4.738859,14.29349,124.88
1.23766E+18,52254,0.1112819,40.49158,126.3241,374.9453,335.2003,1011.041,1897.683
1.23765E+18,52254,0.1680324,-0.1809772,-2.145704,8.95065,4.45904,13.44949,30.78448
1.23766E+18,52254,0.1081817,17.27682,58.78283,164.3998,76.37621,230.3683,687.0424
1.23766E+18,52254,0.03454351,19.47206,53.52002,186.4046,107.9922,325.7296,846.0812
1.23766E+18,52254,0.05099756,1.766553,10.00729,17.06354,13.91593,41.97367,38.69988
1.23766E+18,52254,0.03636469,25.59473,74.35276,86.49705,27.452,82.80157,351.1361
1.23765E+18,52254,0.03566007,-9.57824,14.95249,34.51125,1.18479,3.573601,59.66256
1.23766E+18,52254,0.1496,1.899105,2.170947,-1.338448,0.02256916,0.0680738,5.204788
1.23765E+18,52254,0.1512994,4.433239,4.710268,8.415316,3.31615,10.00227,30.62453
1.23766E+18,52254,0.1078283,7.294722,15.5733,53.51523,33.45948,100.9215,277.071
1.23765E+18,52254,0.07168859,2.278572,13.69342,13.97297,6.753447,20.36996,65.73801
1.23765E+18,52254,0.1850366,5.361906,11.48441,9.346632,8.080235,24.37186,27.95216
1.23765E+18,52254,0.1207552,0.1070056,1.940199,3.43899,0.1297853,0.3914625,15.28522
1.23765E+18,52247,0.1081901,6.348321,8.848872,12.08815,18.47851,55.73545,80.29041
1.23765E+18,52247,0.1173653,4.64877,16.1168,12.1684,13.78201,41.56974,44.96729
1.23766E+18,52247,0.08300322,140.7833,431.3099,418.1783,180.4986,544.4254,1491.142
1.23765E+18,52247,0.2384632,-9.181886,5.110104,8.253407,1.592591,4.803622,2.880151
1.23765E+18,52247,0.3189722,2.51575,4.972023,6.772228,1.340115,4.042098,8069.187
1.23765E+18,52247,0.120387,3.984087,14.8059,2.589573,6.954223,20.97554,12.95222
1.23766E+18,52247,0.3225967,1.157545,4.373445,-3.27778,1.271739,3.835859,4.472153
1.23765E+18,52247,0.1509641,2.970011,12.57787,8.603237,9.682786,29.20552,45.38375
1.23765E+18,52247,0.06392456,-3.260269,1.13389,0.1952329,0.03987674,0.1202774,3.21313
1.23766E+18,52247,0.1198981,3.166529,18.09766,19.46035,27.65769,83.42197,94.6078
1.23766E+18,52247,0.08668254,13.57517,35.09754,16.21187,13.06806,39.4163,86.36364
0,52247,0.2009333,5.866592,5.522315,5.203853,3.706218,11.17881,13.569
1.23765E+18,52247,0.1161025,-0.04457603,21.2042,9.751014,13.46447,40.61196,43.74747
1.23766E+18,52247,0.2512613,-2.768589,2.305303,1.224344,1.426164,4.301641,-1.764039
1.23765E+18,52252,0.1519874,1.942958,8.484747,20.32875,13.63149,41.11571,87.27879
1.23766E+18,52252,0.06667604,28.07774,89.8038,84.57716,21.92341,66.12606,323.8736
1.23765E+18,52252,0.03330208,5.750901,19.42602,21.56417,92.44003,278.8205,241.6965
1.23765E+18,52252,0.2026991,42.47184,126.2759,68.54569,45.04967,135.8802,266.7594
1.23766E+18,52252,0.0673584,10.77602,43.73116,59.60614,27.20568,82.05862,221.4719
1.23765E+18,52252,0.02496481,47.66086,139.8848,114.5812,23.35184,70.43453,394.216
1.23765E+18,52252,0.1865088,1.443772,5.841256,17.83904,11.90048,35.8946,88.33088
1.23765E+18,52252,0.04707782,-0.02707243,5.497211,5.731218,5.452221,16.44516,22.39368
1.23766E+18,52281,0.04727263,19.78854,39.7798,20.66439,38.3397,115.6414,90.78976
1.23765E+18,52281,0.1305601,7.951915,4.834867,24.6486,13.74493,41.45789,101.0924
1.23766E+18,52281,0.1499482,2.07526,2.762726,2.052635,0.1119568,0.3376877,1.674845
1.23766E+18,52281,0.4217561,-0.3211299,11.31461,4.821659,0,0,0
1.23766E+18,52281,0.1340108,4.936161,7.640944,3.685636,5.469397,16.49696,14.35873
1.23766E+18,52281,0.1310803,2.754466,13.5802,8.243562,18.16217,54.78131,58.14721
1.23766E+18,52281,0.1312602,-4.897554,5.506655,6.529192,0.5158799,1.556013,12.85256
1.23765E+18,52281,0.1314355,4.816836,10.77622,21.40174,10.94302,33.00669,78.20046
1.23765E+18,52281,0.1507993,2.205092,9.233401,2.463311,8.740526,26.36345,11.94757
1.23765E+18,52281,0.07717039,2.787611,15.70508,24.92163,20.8574,62.91072,86.40192
1.23766E+18,52281,0.07782969,2.614624,10.31342,31.5307,14.32367,43.2035,117.786
1.23765E+18,52281,0.1270208,-0.0393414,5.918391,3.810767,3.447104,10.39726,5.97815
1.23765E+18,52281,0.1626949,1.200644,4.41844,8.165566,5.711691,17.22778,30.2427
1.23766E+18,52281,0.1776326,-3.686922,8.117253,0.3786258,-2.593275,-7.821917,2.190346
1.23765E+18,52281,0.3720306,-5.132696,1.402726,1.880285,3.434541,10.35937,7.178816
1.23766E+18,54530,0.07609513,10.02902,18.73385,17.50537,24.39313,73.5753,78.25009
1.23766E+18,54530,0.06263494,6.096416,9.798839,10.12649,9.84903,29.70695,45.0826
1.23766E+18,54530,0.1090966,1.727769,4.689209,18.10719,10.386,31.32657,76.62411
1.23766E+18,54530,0.1989717,4.171501,8.775264,7.738436,3.725488,11.23693,-7.965369
1.23766E+18,54530,0.1992584,1.630339,9.6642,27.22616,18.23536,55.00205,150.9676
1.23765E+18,54530,0.07671475,29.27556,90.25288,56.01848,47.6676,143.7765,1429.513
1.23765E+18,54530,0.04981704,-2.511834,10.68665,17.39066,0.8359751,2.521494,7.690153
1.23766E+18,54530,0.05780019,23.77817,58.85371,156.2858,72.70012,219.2803,685.6722
1.23766E+18,54530,0.4198304,0.1409193,0.5160943,1.891902,0,0,0
1.23766E+18,54530,0.1847708,-3.844671,7.504451,1.025667,-0.9866056,-2.97583,11.56423
1.23765E+18,52282,0.07851123,0.6917063,8.566099,17.26317,6.74931,20.35748,60.53342
1.23765E+18,52282,0.1652068,-0.2702617,7.37183,10.81349,6.840001,20.63102,37.28639
1.23765E+18,52282,0.2359227,-1.902496,0.7918861,-0.1665549,-0.08943661,-0.2697614,2.832547
1.23765E+18,52282,0.1339378,-0.4759835,11.81244,9.468264,9.824513,29.633,40.76428
1.23765E+18,52282,0.1231577,2.92528,6.391074,5.700714,4.818312,14.53314,26.44301
1.23765E+18,52282,0.1117371,26.39747,85.33788,31.43766,27.56059,83.12908,129.4991
1.23765E+18,52282,0.04916076,5.21331,5.05017,11.7201,6.561011,19.78952,38.92788
1.23765E+18,52282,0.2043472,248.9548,762.8604,342.9913,67.87626,204.7305,1355.184
1.23765E+18,52282,0.114104,3.251377,3.702671,26.23136,10.70072,32.27584,95.68401
1.23765E+18,52282,0.3843101,-5.881856,0.4303562,0.4124593,0.5203075,1.569367,-2.911706
1.23767E+18,52370,0.03118119,12.72776,51.01479,63.24339,19.29628,58.20205,226.5828
1.23767E+18,52370,0.1168677,0.08034883,7.495438,27.13104,16.95184,51.13066,123.0717
1.23765E+18,52370,0.1955946,8.370578,32.32228,24.68204,19.90442,60.03633,115.6866
1.23765E+18,52370,0.02380821,26.46338,77.55337,40.58429,3.425458,10.33197,113.8094
1.23765E+18,52370,0.07391549,-2.731401,0.2799269,1.272696,1.638645,4.942532,6.186662
1.23765E+18,52370,0.09411834,-0.3660246,9.527218,28.02505,14.29102,43.10503,125.7502
1.23765E+18,52370,0.0732126,3.694395,13.89625,15.06903,11.41841,34.44057,59.7222
1.23765E+18,52370,0.1020845,3.821815,7.137727,18.83504,6.046793,18.23852,64.81001
1.23767E+18,52370,0.1522629,7.469211,18.59934,22.31495,20.66115,62.31879,98.38919
1.23765E+18,52370,0.07451639,4.678692,16.30226,8.917342,7.616004,22.97163,26.99474
1.23767E+18,52370,0.07451416,8.787804,17.98966,102.159,46.40811,139.9776,353.7298
1.23767E+18,52370,0.07074326,5.999397,6.913894,11.06926,7.285794,21.97564,49.99823
1.23765E+18,52375,0.1486396,-0.0774627,1.436814,4.690791,1.262038,3.806597,13.71497
1.23765E+18,52375,0.03014186,111.5594,340.1126,127.1186,17.69307,53.36639,420.3159
1.23765E+18,52375,0.1968267,-2.521607,4.36673,3.025102,3.957709,11.93736,7.10738
1.23767E+18,52375,0.133744,12.39699,36.47447,16.71493,27.10221,81.74652,74.95107
1.23765E+18,52375,0.0564657,9.29349,23.14249,31.29299,6.689761,20.17786,95.97176
